x	y	label	showSelected1	showSelected2	group
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Virtual	884
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Virtual	916
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Virtual	948
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Virtual	980
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Virtual	1012
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_In-person	16
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_In-person	48
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_In-person	80
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person	112
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person	144
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_In-person	176
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_In-person	208
0.5	0	Area.Supervisor	Area.Supervisor	Interaction.Type_In-person	240
0.1	0	Parents	Parents	Interaction.Type_In-person	272
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_In-person	304
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_In-person	336
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_In-person	368
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_In-person	400
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_In-person	432
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person	464
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_In-person	496
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person	528
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_In-person	560
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_In-person	592
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	624
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person	656
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_In-person	688
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person	720
0.5	0	CWIS	CWIS	Interaction.Type_In-person	752
0.5	0	Distance.Learning	Distance.Learning	Interaction.Type_In-person	784
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	816
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person	848
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_In-person	880
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_In-person	912
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_In-person	944
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_In-person	976
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_In-person	1008
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_In-person and virtual	17
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_In-person and virtual	49
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_In-person and virtual	81
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person and virtual	113
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person and virtual	145
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_In-person and virtual	177
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_In-person and virtual	209
0.5	0	Area.Supervisor	Area.Supervisor	Interaction.Type_In-person and virtual	241
0.1	0	Parents	Parents	Interaction.Type_In-person and virtual	273
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_In-person and virtual	305
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_In-person and virtual	337
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_In-person and virtual	369
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_In-person and virtual	401
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_In-person and virtual	433
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person and virtual	465
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_In-person and virtual	497
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person and virtual	529
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_In-person and virtual	561
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_In-person and virtual	593
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	625
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person and virtual	657
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_In-person and virtual	689
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person and virtual	721
0.5	0	CWIS	CWIS	Interaction.Type_In-person and virtual	753
0.5	0	Distance.Learning	Distance.Learning	Interaction.Type_In-person and virtual	785
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	817
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person and virtual	849
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_In-person and virtual	881
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_In-person and virtual	913
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	945
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_In-person and virtual	977
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_In-person and virtual	1009
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Phone	18
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Phone	50
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Phone	82
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Phone	114
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Phone	146
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Phone	178
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Phone	210
0.5	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Phone	242
0.1	0	Parents	Parents	Interaction.Type_Phone	274
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Phone	306
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Phone	338
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Phone	370
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Phone	402
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Phone	434
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Phone	466
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Phone	498
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Phone	530
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Phone	562
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Phone	594
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	626
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Phone	658
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Phone	690
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Phone	722
0.5	0	CWIS	CWIS	Interaction.Type_Phone	754
0.5	0	Distance.Learning	Distance.Learning	Interaction.Type_Phone	786
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	818
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Phone	850
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Phone	882
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Phone	914
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Phone	946
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Phone	978
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Phone	1010
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Unknown	19
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Unknown	51
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Unknown	83
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Unknown	115
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Unknown	147
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Unknown	179
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Unknown	211
0.5	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Unknown	243
0.1	0	Parents	Parents	Interaction.Type_Unknown	275
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Unknown	307
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Unknown	339
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Unknown	371
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Unknown	403
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Unknown	435
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Unknown	467
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Unknown	499
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Unknown	531
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Unknown	563
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Unknown	595
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	627
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Unknown	659
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Unknown	691
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Unknown	723
0.5	0	CWIS	CWIS	Interaction.Type_Unknown	755
0.5	0	Distance.Learning	Distance.Learning	Interaction.Type_Unknown	787
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	819
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Unknown	851
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Unknown	883
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Unknown	915
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Unknown	947
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Unknown	979
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Unknown	1011
