x	y	label	clickSelects	showSelected1	group
2	13.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Collective.teacher.efficacy	912
2	3.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	MMD.DCI.expectations.logistics.DESE.specifics	913
2	6.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Alignment.and.systems.planning	914
2	2.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Practice.profiles	915
2	0.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	916
2	4.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	917
2	1.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	918
2	12.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	919
2	2.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	CWIS	920
2	15.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Distance.Learning	921
2	13.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	922
2	7.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	923
2	7.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	924
2	10.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	925
2	18.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	926
2	3.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	927
2	27.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	928
2	23.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	District.Leadership.Team.Members	929
2	29.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	District.Contact.Person	930
2	10.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Building.Leadership.Team.Members	931
2	12.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Other.District.Administrators	932
2	7.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Other.Building.Administrators	933
2	18.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Building.level.Educators	934
2	14.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	RPDC.Director	935
2	8.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Area.Supervisor	936
2	14.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Parents	937
2	21.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Collaborative.teams	938
2	25.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Common.formative.assessment	939
2	26.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Data.based.decision.making	940
2	25.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Effective.teaching.learning.practices	941
2	24.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Instructional.Leadership	942
2	19.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	School.based.implementation.coaching	943
2	6.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Collective.teacher.efficacy	944
2	17.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	MMD.DCI.expectations.logistics.DESE.specifics	945
2	22.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Alignment.and.systems.planning	946
2	18.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Practice.profiles	947
2	22.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	948
2	3.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	949
2	8.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	950
2	22.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	951
2	22.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	952
2	1.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	953
2	0.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	954
2	2.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	955
2	17.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	956
2	8.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	957
2	22.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	958
2	16.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	959
2	11.7	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	960
