x	y	label	tooltip	clickSelects	showSelected1	group
2	-11.3	Other.District.Administrators	0.181733264344675	Other.District.Administrators	District.Leadership.Team.Members	760
2	-10.3	Other.District.Administrators	0.168080517622451	Other.District.Administrators	District.Contact.Person	761
2	-10.3	Other.District.Administrators	0.163378562011628	Other.District.Administrators	Building.Leadership.Team.Members	762
2	-1.3	Other.District.Administrators	1	Other.District.Administrators	Other.District.Administrators	763
2	-8.3	Other.District.Administrators	0.143511526903462	Other.District.Administrators	Other.Building.Administrators	764
2	-29.3	Other.District.Administrators	0.0152914606635158	Other.District.Administrators	Building.level.Educators	765
2	-5.3	Other.District.Administrators	0.315365705876668	Other.District.Administrators	RPDC.Director	766
2	-13.3	Other.District.Administrators	0.0750109679708419	Other.District.Administrators	Area.Supervisor	767
2	-12.3	Other.District.Administrators	0.0399609875355269	Other.District.Administrators	Parents	768
2	-21.3	Other.District.Administrators	0.0398032028679096	Other.District.Administrators	Collaborative.teams	769
2	-30.3	Other.District.Administrators	-0.0119305575982421	Other.District.Administrators	Common.formative.assessment	770
2	-26.3	Other.District.Administrators	0.0318080206176555	Other.District.Administrators	Data.based.decision.making	771
2	-26.3	Other.District.Administrators	0.0281099213461406	Other.District.Administrators	Effective.teaching.learning.practices	772
2	-24.3	Other.District.Administrators	0.0294577567001268	Other.District.Administrators	Instructional.Leadership	773
2	-31.3	Other.District.Administrators	0.00413943988964772	Other.District.Administrators	School.based.implementation.coaching	774
2	-12.3	Other.District.Administrators	-0.081633160793051	Other.District.Administrators	Collective.teacher.efficacy	775
2	-24.3	Other.District.Administrators	0.0464976872892488	Other.District.Administrators	MMD.DCI.expectations.logistics.DESE.specifics	776
2	-18.3	Other.District.Administrators	0.0902095899698445	Other.District.Administrators	Alignment.and.systems.planning	777
2	-6.3	Other.District.Administrators	0.234984932229215	Other.District.Administrators	Practice.profiles	778
2	-16.3	Other.District.Administrators	0.118140792485341	Other.District.Administrators	Self.assessment.practice.profile..SAPP.	779
2	-5.3	Other.District.Administrators	0.238634023009278	Other.District.Administrators	Learning.module.materials..i.e..power.points..handouts.	780
2	-23.3	Other.District.Administrators	0.0707442460228441	Other.District.Administrators	DESE.virtual.learning.platform	781
2	-25.3	Other.District.Administrators	-0.0357028222328365	Other.District.Administrators	Review.of.CFA.data	782
2	-20.3	Other.District.Administrators	0.109875522954771	Other.District.Administrators	CWIS	783
2	-5.3	Other.District.Administrators	-0.103809017936175	Other.District.Administrators	Distance.Learning	784
2	-30.3	Other.District.Administrators	-0.00600085966993716	Other.District.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	785
2	-10.3	Other.District.Administrators	-0.0557730398796061	Other.District.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	786
2	-7.3	Other.District.Administrators	-0.127182453276004	Other.District.Administrators	Interaction.Type_Virtual	787
2	-25.3	Other.District.Administrators	-0.0797465444389325	Other.District.Administrators	Interaction.Type_In-person	788
2	-5.3	Other.District.Administrators	-0.111187485669857	Other.District.Administrators	Interaction.Type_In-person and virtual	789
2	-26.3	Other.District.Administrators	0.0129671863659875	Other.District.Administrators	Interaction.Type_Phone	790
2	-12.3	Other.District.Administrators	0.0467943735865201	Other.District.Administrators	Interaction.Type_Unknown	791
2	-27.3	Other.District.Administrators	-0.0361585642550568	Other.District.Administrators	ETLP_avg	792
2	-29.3	Parents	0.0218735319247394	Parents	District.Leadership.Team.Members	793
2	-29.3	Parents	0.0114567815959874	Parents	District.Contact.Person	794
2	-22.3	Parents	0.0408516670777968	Parents	Building.Leadership.Team.Members	795
2	-20.3	Parents	0.0399609875355269	Parents	Other.District.Administrators	796
2	-29.3	Parents	0.0120634685708923	Parents	Other.Building.Administrators	797
2	-30.3	Parents	-0.0110526305827624	Parents	Building.level.Educators	798
2	-27.3	Parents	0.00726934526252074	Parents	RPDC.Director	799
2	-29.3	Parents	0.0216840576398464	Parents	Area.Supervisor	800
2	-1.3	Parents	1	Parents	Parents	801
2	-28.3	Parents	-0.0116904807763908	Parents	Collaborative.teams	802
2	-15.3	Parents	-0.0826378069463276	Parents	Common.formative.assessment	803
2	-22.3	Parents	-0.0380454075441144	Parents	Data.based.decision.making	804
2	-16.3	Parents	0.0607068747733651	Parents	Effective.teaching.learning.practices	805
2	-8.3	Parents	0.148380947602361	Parents	Instructional.Leadership	806
2	-29.3	Parents	0.00819695361134616	Parents	School.based.implementation.coaching	807
2	-21.3	Parents	-0.0438340175673215	Parents	Collective.teacher.efficacy	808
2	-31.3	Parents	-0.0116596269324806	Parents	MMD.DCI.expectations.logistics.DESE.specifics	809
2	-15.3	Parents	0.111015256636582	Parents	Alignment.and.systems.planning	810
2	-27.3	Parents	0.0355073567271209	Parents	Practice.profiles	811
2	-26.3	Parents	0.0421184908498594	Parents	Self.assessment.practice.profile..SAPP.	812
2	-29.3	Parents	-0.0136591663430644	Parents	Learning.module.materials..i.e..power.points..handouts.	813
2	-30.3	Parents	-0.000936684845895018	Parents	DESE.virtual.learning.platform	814
2	-24.3	Parents	-0.0363444457283472	Parents	Review.of.CFA.data	815
2	-26.3	Parents	-0.0561655502799141	Parents	CWIS	816
2	-23.3	Parents	-0.0281101811076055	Parents	Distance.Learning	817
2	-28.3	Parents	-0.0269078302543898	Parents	Virtual.Learning.Modules.and.or.PowerPoints	818
2	-22.3	Parents	-0.016077300597323	Parents	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	819
2	-25.3	Parents	0.0285775115919219	Parents	Interaction.Type_Virtual	820
2	-31.3	Parents	-0.00109673576451228	Parents	Interaction.Type_In-person	821
2	-20.3	Parents	-0.0460970190135734	Parents	Interaction.Type_In-person and virtual	822
2	-17.3	Parents	-0.0618486660447979	Parents	Interaction.Type_Phone	823
2	-26.3	Parents	-0.00967853649518153	Parents	Interaction.Type_Unknown	824
2	-18.3	Parents	0.066013844810151	Parents	ETLP_avg	825
2	-7.3	Practice.profiles	0.240534122691555	Practice.profiles	District.Leadership.Team.Members	826
2	-7.3	Practice.profiles	0.229758426399777	Practice.profiles	District.Contact.Person	827
2	-13.3	Practice.profiles	0.147157753335277	Practice.profiles	Building.Leadership.Team.Members	828
2	-4.3	Practice.profiles	0.234984932229215	Practice.profiles	Other.District.Administrators	829
2	-20.3	Practice.profiles	0.057705338526958	Practice.profiles	Other.Building.Administrators	830
2	-18.3	Practice.profiles	0.0948860229723482	Practice.profiles	Building.level.Educators	831
2	-22.3	Practice.profiles	0.0183024008596481	Practice.profiles	RPDC.Director	832
2	-30.3	Practice.profiles	-0.0135674867947091	Practice.profiles	Area.Supervisor	833
2	-15.3	Practice.profiles	0.0355073567271209	Practice.profiles	Parents	834
2	-10.3	Practice.profiles	0.159340568092987	Practice.profiles	Collaborative.teams	835
2	-9.3	Practice.profiles	0.12699828043126	Practice.profiles	Common.formative.assessment	836
2	-10.3	Practice.profiles	0.135259481434352	Practice.profiles	Data.based.decision.making	837
2	-11.3	Practice.profiles	0.0993224617492175	Practice.profiles	Effective.teaching.learning.practices	838
2	-18.3	Practice.profiles	0.0779793134942504	Practice.profiles	Instructional.Leadership	839
2	-19.3	Practice.profiles	0.0612595185694166	Practice.profiles	School.based.implementation.coaching	840
2	-7.3	Practice.profiles	0.107094370898223	Practice.profiles	Collective.teacher.efficacy	841
2	-9.3	Practice.profiles	0.184105504841995	Practice.profiles	MMD.DCI.expectations.logistics.DESE.specifics	842
2	-21.3	Practice.profiles	-0.0558466057357408	Practice.profiles	Alignment.and.systems.planning	843
2	-1.3	Practice.profiles	1	Practice.profiles	Practice.profiles	844
2	-6.3	Practice.profiles	0.357015976789088	Practice.profiles	Self.assessment.practice.profile..SAPP.	845
2	-4.3	Practice.profiles	0.299673214757128	Practice.profiles	Learning.module.materials..i.e..power.points..handouts.	846
2	-9.3	Practice.profiles	0.268173643924966	Practice.profiles	DESE.virtual.learning.platform	847
2	-14.3	Practice.profiles	0.0672428414030247	Practice.profiles	Review.of.CFA.data	848
2	-15.3	Practice.profiles	0.148433522761373	Practice.profiles	CWIS	849
2	-27.3	Practice.profiles	-0.0229804151037738	Practice.profiles	Distance.Learning	850
2	-10.3	Practice.profiles	0.154074825515626	Practice.profiles	Virtual.Learning.Modules.and.or.PowerPoints	851
2	-12.3	Practice.profiles	0.0457505873639172	Practice.profiles	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	852
2	-19.3	Practice.profiles	-0.0531002585884317	Practice.profiles	Interaction.Type_Virtual	853
2	-11.3	Practice.profiles	-0.160177460934632	Practice.profiles	Interaction.Type_In-person	854
2	-6.3	Practice.profiles	-0.111134199122818	Practice.profiles	Interaction.Type_In-person and virtual	855
2	-7.3	Practice.profiles	-0.180835075681343	Practice.profiles	Interaction.Type_Phone	856
2	-29.3	Practice.profiles	-0.00539728502886313	Practice.profiles	Interaction.Type_Unknown	857
2	-26.3	Practice.profiles	-0.0372206855982875	Practice.profiles	ETLP_avg	858
2	-28.3	RPDC.Director	0.0396771721601103	RPDC.Director	District.Leadership.Team.Members	892
2	-11.3	RPDC.Director	0.156907143109698	RPDC.Director	District.Contact.Person	893
2	-29.3	RPDC.Director	-0.00459506865672262	RPDC.Director	Building.Leadership.Team.Members	894
2	-2.3	RPDC.Director	0.315365705876668	RPDC.Director	Other.District.Administrators	895
2	-18.3	RPDC.Director	-0.0754229776347326	RPDC.Director	Other.Building.Administrators	896
2	-9.3	RPDC.Director	-0.190938466205656	RPDC.Director	Building.level.Educators	897
2	-1.3	RPDC.Director	1	RPDC.Director	RPDC.Director	898
2	-2.3	RPDC.Director	0.226662335050217	RPDC.Director	Area.Supervisor	899
2	-30.3	RPDC.Director	0.00726934526252074	RPDC.Director	Parents	900
2	-27.3	RPDC.Director	0.0133676403500573	RPDC.Director	Collaborative.teams	901
2	-21.3	RPDC.Director	-0.0564493437606311	RPDC.Director	Common.formative.assessment	902
2	-31.3	RPDC.Director	-0.00391287466042546	RPDC.Director	Data.based.decision.making	903
2	-12.3	RPDC.Director	-0.0769236739948533	RPDC.Director	Effective.teaching.learning.practices	904
2	-26.3	RPDC.Director	0.0228336124808959	RPDC.Director	Instructional.Leadership	905
2	-30.3	RPDC.Director	0.00529115513066982	RPDC.Director	School.based.implementation.coaching	906
2	-30.3	RPDC.Director	-0.00930482149231663	RPDC.Director	Collective.teacher.efficacy	907
2	-7.3	RPDC.Director	0.322890341413393	RPDC.Director	MMD.DCI.expectations.logistics.DESE.specifics	908
2	-3.3	RPDC.Director	0.364765859061874	RPDC.Director	Alignment.and.systems.planning	909
2	-29.3	RPDC.Director	0.0183024008596481	RPDC.Director	Practice.profiles	910
2	-14.3	RPDC.Director	0.138736167119441	RPDC.Director	Self.assessment.practice.profile..SAPP.	911
2	-31.3	RPDC.Director	0.001206675374089	RPDC.Director	Learning.module.materials..i.e..power.points..handouts.	912
2	-14.3	RPDC.Director	0.166247523995299	RPDC.Director	DESE.virtual.learning.platform	913
2	-11.3	RPDC.Director	-0.0805398236529334	RPDC.Director	Review.of.CFA.data	914
2	-8.3	RPDC.Director	0.318880096895583	RPDC.Director	CWIS	915
2	-30.3	RPDC.Director	-0.0152784726706198	RPDC.Director	Distance.Learning	916
2	-22.3	RPDC.Director	-0.111310437912238	RPDC.Director	Virtual.Learning.Modules.and.or.PowerPoints	917
2	-24.3	RPDC.Director	0.0151355896223294	RPDC.Director	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	918
2	-17.3	RPDC.Director	-0.0601535363583923	RPDC.Director	Interaction.Type_Virtual	919
2	-20.3	RPDC.Director	-0.117610988948308	RPDC.Director	Interaction.Type_In-person	920
2	-30.3	RPDC.Director	-0.0119151096343265	RPDC.Director	Interaction.Type_In-person and virtual	921
2	-23.3	RPDC.Director	0.0268718854667398	RPDC.Director	Interaction.Type_Phone	922
2	-8.3	RPDC.Director	0.0774849137050995	RPDC.Director	Interaction.Type_Unknown	923
2	-15.3	RPDC.Director	-0.079785573531521	RPDC.Director	ETLP_avg	924
2	-21.3	Review.of.CFA.data	-0.0813893977427142	Review.of.CFA.data	District.Leadership.Team.Members	859
2	-17.3	Review.of.CFA.data	-0.113360573667582	Review.of.CFA.data	District.Contact.Person	860
2	-19.3	Review.of.CFA.data	0.0686821005462612	Review.of.CFA.data	Building.Leadership.Team.Members	861
2	-23.3	Review.of.CFA.data	-0.0357028222328365	Review.of.CFA.data	Other.District.Administrators	862
2	-16.3	Review.of.CFA.data	0.0923889031131411	Review.of.CFA.data	Other.Building.Administrators	863
2	-27.3	Review.of.CFA.data	-0.028344347548717	Review.of.CFA.data	Building.level.Educators	864
2	-12.3	Review.of.CFA.data	-0.0805398236529334	Review.of.CFA.data	RPDC.Director	865
2	-15.3	Review.of.CFA.data	0.054297055222723	Review.of.CFA.data	Area.Supervisor	866
2	-14.3	Review.of.CFA.data	-0.0363444457283472	Review.of.CFA.data	Parents	867
2	-13.3	Review.of.CFA.data	0.125341164881863	Review.of.CFA.data	Collaborative.teams	868
2	-4.3	Review.of.CFA.data	0.295855047071899	Review.of.CFA.data	Common.formative.assessment	869
2	-4.3	Review.of.CFA.data	0.292692095310675	Review.of.CFA.data	Data.based.decision.making	870
2	-13.3	Review.of.CFA.data	-0.0764827097107431	Review.of.CFA.data	Effective.teaching.learning.practices	871
2	-19.3	Review.of.CFA.data	0.0567358219521219	Review.of.CFA.data	Instructional.Leadership	872
2	-24.3	Review.of.CFA.data	0.0432349888868919	Review.of.CFA.data	School.based.implementation.coaching	873
2	-29.3	Review.of.CFA.data	-0.0158834945516054	Review.of.CFA.data	Collective.teacher.efficacy	874
2	-23.3	Review.of.CFA.data	-0.0482493360348238	Review.of.CFA.data	MMD.DCI.expectations.logistics.DESE.specifics	875
2	-25.3	Review.of.CFA.data	-0.0443887514199969	Review.of.CFA.data	Alignment.and.systems.planning	876
2	-20.3	Review.of.CFA.data	0.0672428414030247	Review.of.CFA.data	Practice.profiles	877
2	-29.3	Review.of.CFA.data	-0.0311075808699915	Review.of.CFA.data	Self.assessment.practice.profile..SAPP.	878
2	-13.3	Review.of.CFA.data	-0.124232389700092	Review.of.CFA.data	Learning.module.materials..i.e..power.points..handouts.	879
2	-27.3	Review.of.CFA.data	0.046482730451777	Review.of.CFA.data	DESE.virtual.learning.platform	880
2	-1.3	Review.of.CFA.data	1	Review.of.CFA.data	Review.of.CFA.data	881
2	-31.3	Review.of.CFA.data	0.000483503511485308	Review.of.CFA.data	CWIS	882
2	-8.3	Review.of.CFA.data	-0.0854975838326471	Review.of.CFA.data	Distance.Learning	883
2	-13.3	Review.of.CFA.data	-0.136519752114152	Review.of.CFA.data	Virtual.Learning.Modules.and.or.PowerPoints	884
2	-11.3	Review.of.CFA.data	-0.0529048637349718	Review.of.CFA.data	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	885
2	-21.3	Review.of.CFA.data	-0.0514188991819912	Review.of.CFA.data	Interaction.Type_Virtual	886
2	-7.3	Review.of.CFA.data	0.215517258033779	Review.of.CFA.data	Interaction.Type_In-person	887
2	-31.3	Review.of.CFA.data	-0.00107900874126388	Review.of.CFA.data	Interaction.Type_In-person and virtual	888
2	-25.3	Review.of.CFA.data	0.0158076988967581	Review.of.CFA.data	Interaction.Type_Phone	889
2	-27.3	Review.of.CFA.data	-0.00661037724334214	Review.of.CFA.data	Interaction.Type_Unknown	890
2	-21.3	Review.of.CFA.data	0.0481176373285158	Review.of.CFA.data	ETLP_avg	891
2	-14.3	School.based.implementation.coaching	0.152250236256855	School.based.implementation.coaching	District.Leadership.Team.Members	925
2	-26.3	School.based.implementation.coaching	0.0290849272521257	School.based.implementation.coaching	District.Contact.Person	926
2	-8.3	School.based.implementation.coaching	0.209286924659905	School.based.implementation.coaching	Building.Leadership.Team.Members	927
2	-31.3	School.based.implementation.coaching	0.00413943988964772	School.based.implementation.coaching	Other.District.Administrators	928
2	-22.3	School.based.implementation.coaching	-0.0456719870006859	School.based.implementation.coaching	Other.Building.Administrators	929
2	-19.3	School.based.implementation.coaching	0.0923178163381742	School.based.implementation.coaching	Building.level.Educators	930
2	-28.3	School.based.implementation.coaching	0.00529115513066982	School.based.implementation.coaching	RPDC.Director	931
2	-14.3	School.based.implementation.coaching	0.0670679074690205	School.based.implementation.coaching	Area.Supervisor	932
2	-29.3	School.based.implementation.coaching	0.00819695361134616	School.based.implementation.coaching	Parents	933
2	-17.3	School.based.implementation.coaching	0.0818839624483557	School.based.implementation.coaching	Collaborative.teams	934
2	-26.3	School.based.implementation.coaching	0.0301479586942985	School.based.implementation.coaching	Common.formative.assessment	935
2	-18.3	School.based.implementation.coaching	0.0554690460599846	School.based.implementation.coaching	Data.based.decision.making	936
2	-5.3	School.based.implementation.coaching	0.270382462343168	School.based.implementation.coaching	Effective.teaching.learning.practices	937
2	-4.3	School.based.implementation.coaching	0.271812897291715	School.based.implementation.coaching	Instructional.Leadership	938
2	-1.3	School.based.implementation.coaching	1	School.based.implementation.coaching	School.based.implementation.coaching	939
2	-5.3	School.based.implementation.coaching	0.151785132510618	School.based.implementation.coaching	Collective.teacher.efficacy	940
2	-19.3	School.based.implementation.coaching	0.104693079938898	School.based.implementation.coaching	MMD.DCI.expectations.logistics.DESE.specifics	941
2	-12.3	School.based.implementation.coaching	0.121486823046321	School.based.implementation.coaching	Alignment.and.systems.planning	942
2	-21.3	School.based.implementation.coaching	0.0612595185694166	School.based.implementation.coaching	Practice.profiles	943
2	-19.3	School.based.implementation.coaching	0.0960159646945632	School.based.implementation.coaching	Self.assessment.practice.profile..SAPP.	944
2	-20.3	School.based.implementation.coaching	0.0777954113569163	School.based.implementation.coaching	Learning.module.materials..i.e..power.points..handouts.	945
2	-25.3	School.based.implementation.coaching	0.059811049026416	School.based.implementation.coaching	DESE.virtual.learning.platform	946
2	-23.3	School.based.implementation.coaching	0.0432349888868919	School.based.implementation.coaching	Review.of.CFA.data	947
2	-21.3	School.based.implementation.coaching	-0.0920042657015944	School.based.implementation.coaching	CWIS	948
2	-14.3	School.based.implementation.coaching	-0.0631086474532312	School.based.implementation.coaching	Distance.Learning	949
2	-20.3	School.based.implementation.coaching	-0.116414975503982	School.based.implementation.coaching	Virtual.Learning.Modules.and.or.PowerPoints	950
2	-29.3	School.based.implementation.coaching	-0.00881854418639727	School.based.implementation.coaching	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	951
2	-16.3	School.based.implementation.coaching	-0.0607551449339951	School.based.implementation.coaching	Interaction.Type_Virtual	952
2	-29.3	School.based.implementation.coaching	0.0254334542255259	School.based.implementation.coaching	Interaction.Type_In-person	953
2	-14.3	School.based.implementation.coaching	-0.0704067497697338	School.based.implementation.coaching	Interaction.Type_In-person and virtual	954
2	-22.3	School.based.implementation.coaching	0.0289189126316872	School.based.implementation.coaching	Interaction.Type_Phone	955
2	-2.3	School.based.implementation.coaching	0.167327025342789	School.based.implementation.coaching	Interaction.Type_Unknown	956
2	-2.3	School.based.implementation.coaching	0.287273941950893	School.based.implementation.coaching	ETLP_avg	957
2	-3.3	Self.assessment.practice.profile..SAPP.	0.334894196552873	Self.assessment.practice.profile..SAPP.	District.Leadership.Team.Members	958
2	-9.3	Self.assessment.practice.profile..SAPP.	0.219565560922676	Self.assessment.practice.profile..SAPP.	District.Contact.Person	959
2	-12.3	Self.assessment.practice.profile..SAPP.	0.149467278198617	Self.assessment.practice.profile..SAPP.	Building.Leadership.Team.Members	960
2	-10.3	Self.assessment.practice.profile..SAPP.	0.118140792485341	Self.assessment.practice.profile..SAPP.	Other.District.Administrators	961
2	-28.3	Self.assessment.practice.profile..SAPP.	-0.012628125216839	Self.assessment.practice.profile..SAPP.	Other.Building.Administrators	962
2	-17.3	Self.assessment.practice.profile..SAPP.	-0.10183848234504	Self.assessment.practice.profile..SAPP.	Building.level.Educators	963
2	-10.3	Self.assessment.practice.profile..SAPP.	0.138736167119441	Self.assessment.practice.profile..SAPP.	RPDC.Director	964
2	-9.3	Self.assessment.practice.profile..SAPP.	0.124692034913475	Self.assessment.practice.profile..SAPP.	Area.Supervisor	965
2	-10.3	Self.assessment.practice.profile..SAPP.	0.0421184908498594	Self.assessment.practice.profile..SAPP.	Parents	966
2	-4.3	Self.assessment.practice.profile..SAPP.	0.2414462166638	Self.assessment.practice.profile..SAPP.	Collaborative.teams	967
2	-19.3	Self.assessment.practice.profile..SAPP.	0.0641008507652546	Self.assessment.practice.profile..SAPP.	Common.formative.assessment	968
2	-6.3	Self.assessment.practice.profile..SAPP.	0.200921121653573	Self.assessment.practice.profile..SAPP.	Data.based.decision.making	969
2	-15.3	Self.assessment.practice.profile..SAPP.	0.0709490739786268	Self.assessment.practice.profile..SAPP.	Effective.teaching.learning.practices	970
2	-23.3	Self.assessment.practice.profile..SAPP.	0.0324222395679925	Self.assessment.practice.profile..SAPP.	Instructional.Leadership	971
2	-12.3	Self.assessment.practice.profile..SAPP.	0.0960159646945632	Self.assessment.practice.profile..SAPP.	School.based.implementation.coaching	972
2	-28.3	Self.assessment.practice.profile..SAPP.	0.0175808447992258	Self.assessment.practice.profile..SAPP.	Collective.teacher.efficacy	973
2	-4.3	Self.assessment.practice.profile..SAPP.	0.447317808580044	Self.assessment.practice.profile..SAPP.	MMD.DCI.expectations.logistics.DESE.specifics	974
2	-4.3	Self.assessment.practice.profile..SAPP.	0.305657289177249	Self.assessment.practice.profile..SAPP.	Alignment.and.systems.planning	975
2	-2.3	Self.assessment.practice.profile..SAPP.	0.357015976789088	Self.assessment.practice.profile..SAPP.	Practice.profiles	976
2	-1.3	Self.assessment.practice.profile..SAPP.	1	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	977
2	-2.3	Self.assessment.practice.profile..SAPP.	0.36730455759758	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	978
2	-3.3	Self.assessment.practice.profile..SAPP.	0.601533125787202	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	979
2	-26.3	Self.assessment.practice.profile..SAPP.	-0.0311075808699915	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	980
2	-5.3	Self.assessment.practice.profile..SAPP.	0.404360378413808	Self.assessment.practice.profile..SAPP.	CWIS	981
2	-6.3	Self.assessment.practice.profile..SAPP.	-0.0930043364764676	Self.assessment.practice.profile..SAPP.	Distance.Learning	982
2	-24.3	Self.assessment.practice.profile..SAPP.	0.100855549147906	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	983
2	-9.3	Self.assessment.practice.profile..SAPP.	-0.072241441468818	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	984
2	-12.3	Self.assessment.practice.profile..SAPP.	-0.0892657417024963	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	985
2	-9.3	Self.assessment.practice.profile..SAPP.	-0.183113956567167	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	986
2	-16.3	Self.assessment.practice.profile..SAPP.	-0.0639318449830946	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	987
2	-5.3	Self.assessment.practice.profile..SAPP.	-0.210840781248027	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	988
2	-15.3	Self.assessment.practice.profile..SAPP.	-0.0356330047001603	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	989
2	-19.3	Self.assessment.practice.profile..SAPP.	-0.0654253909369353	Self.assessment.practice.profile..SAPP.	ETLP_avg	990
2	-15.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.146850838766367	Virtual.Learning.Modules.and.or.PowerPoints	District.Leadership.Team.Members	991
2	-27.3	Virtual.Learning.Modules.and.or.PowerPoints	0.0281660120895148	Virtual.Learning.Modules.and.or.PowerPoints	District.Contact.Person	992
2	-5.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.298683803495861	Virtual.Learning.Modules.and.or.PowerPoints	Building.Leadership.Team.Members	993
2	-30.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.00600085966993716	Virtual.Learning.Modules.and.or.PowerPoints	Other.District.Administrators	994
2	-6.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.17808902199769	Virtual.Learning.Modules.and.or.PowerPoints	Other.Building.Administrators	995
2	-6.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.292780173614925	Virtual.Learning.Modules.and.or.PowerPoints	Building.level.Educators	996
2	-11.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.111310437912238	Virtual.Learning.Modules.and.or.PowerPoints	RPDC.Director	997
2	-11.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.102960497822963	Virtual.Learning.Modules.and.or.PowerPoints	Area.Supervisor	998
2	-18.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.0269078302543898	Virtual.Learning.Modules.and.or.PowerPoints	Parents	999
2	-12.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.13597851928264	Virtual.Learning.Modules.and.or.PowerPoints	Collaborative.teams	1000
2	-12.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.114042325376359	Virtual.Learning.Modules.and.or.PowerPoints	Common.formative.assessment	1001
2	-11.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.123626749960887	Virtual.Learning.Modules.and.or.PowerPoints	Data.based.decision.making	1002
2	-10.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.152064370983853	Virtual.Learning.Modules.and.or.PowerPoints	Effective.teaching.learning.practices	1003
2	-13.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.118591678382953	Virtual.Learning.Modules.and.or.PowerPoints	Instructional.Leadership	1004
2	-10.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.116414975503982	Virtual.Learning.Modules.and.or.PowerPoints	School.based.implementation.coaching	1005
2	-18.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.0542641984509346	Virtual.Learning.Modules.and.or.PowerPoints	Collective.teacher.efficacy	1006
2	-16.3	Virtual.Learning.Modules.and.or.PowerPoints	0.136169295147793	Virtual.Learning.Modules.and.or.PowerPoints	MMD.DCI.expectations.logistics.DESE.specifics	1007
2	-10.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.176105565607474	Virtual.Learning.Modules.and.or.PowerPoints	Alignment.and.systems.planning	1008
2	-11.3	Virtual.Learning.Modules.and.or.PowerPoints	0.154074825515626	Virtual.Learning.Modules.and.or.PowerPoints	Practice.profiles	1009
2	-18.3	Virtual.Learning.Modules.and.or.PowerPoints	0.100855549147906	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	1010
2	-6.3	Virtual.Learning.Modules.and.or.PowerPoints	0.176716519643176	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	1011
2	-11.3	Virtual.Learning.Modules.and.or.PowerPoints	0.183248370999537	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	1012
2	-4.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.136519752114152	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	1013
2	-18.3	Virtual.Learning.Modules.and.or.PowerPoints	0.135611346914834	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	1014
2	-2.3	Virtual.Learning.Modules.and.or.PowerPoints	0.372839195324485	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	1015
2	-1.3	Virtual.Learning.Modules.and.or.PowerPoints	1	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	1016
2	-3.3	Virtual.Learning.Modules.and.or.PowerPoints	0.157164671136694	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1017
