x	y	label	showSelected1	showSelected2	group
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Virtual	54
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Virtual	87
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Virtual	120
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Virtual	153
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Virtual	186
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Virtual	219
0.25	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Virtual	252
0.0833333333333335	0	Parents	Parents	Interaction.Type_Virtual	285
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Virtual	318
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Virtual	351
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Virtual	384
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Virtual	417
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Virtual	450
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Virtual	483
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Virtual	516
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Virtual	549
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Virtual	582
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Virtual	615
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	648
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Virtual	681
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Virtual	714
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Virtual	747
0.5	0	CWIS	CWIS	Interaction.Type_Virtual	780
0.375	0	Distance.Learning	Distance.Learning	Interaction.Type_Virtual	813
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	846
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Virtual	879
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Virtual	912
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Virtual	945
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Virtual	978
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Virtual	1011
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Virtual	1044
3.71428571428572	0	ETLP_avg	ETLP_avg	Interaction.Type_Virtual	1077
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_In-person	17
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_In-person	50
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_In-person	83
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person	116
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person	149
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_In-person	182
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_In-person	215
0.25	0	Area.Supervisor	Area.Supervisor	Interaction.Type_In-person	248
0.0833333333333335	0	Parents	Parents	Interaction.Type_In-person	281
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_In-person	314
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_In-person	347
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_In-person	380
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_In-person	413
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_In-person	446
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person	479
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_In-person	512
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person	545
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_In-person	578
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_In-person	611
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	644
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person	677
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_In-person	710
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person	743
0.5	0	CWIS	CWIS	Interaction.Type_In-person	776
0.375	0	Distance.Learning	Distance.Learning	Interaction.Type_In-person	809
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	842
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person	875
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_In-person	908
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_In-person	941
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_In-person	974
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_In-person	1007
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_In-person	1040
3.71428571428572	0	ETLP_avg	ETLP_avg	Interaction.Type_In-person	1073
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_In-person and virtual	18
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_In-person and virtual	51
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_In-person and virtual	84
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person and virtual	117
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person and virtual	150
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_In-person and virtual	183
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_In-person and virtual	216
0.25	0	Area.Supervisor	Area.Supervisor	Interaction.Type_In-person and virtual	249
0.0833333333333335	0	Parents	Parents	Interaction.Type_In-person and virtual	282
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_In-person and virtual	315
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_In-person and virtual	348
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_In-person and virtual	381
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_In-person and virtual	414
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_In-person and virtual	447
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person and virtual	480
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_In-person and virtual	513
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person and virtual	546
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_In-person and virtual	579
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_In-person and virtual	612
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	645
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person and virtual	678
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_In-person and virtual	711
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person and virtual	744
0.5	0	CWIS	CWIS	Interaction.Type_In-person and virtual	777
0.375	0	Distance.Learning	Distance.Learning	Interaction.Type_In-person and virtual	810
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	843
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person and virtual	876
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_In-person and virtual	909
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_In-person and virtual	942
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	975
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_In-person and virtual	1008
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_In-person and virtual	1041
3.71428571428572	0	ETLP_avg	ETLP_avg	Interaction.Type_In-person and virtual	1074
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Phone	19
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Phone	52
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Phone	85
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Phone	118
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Phone	151
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Phone	184
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Phone	217
0.25	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Phone	250
0.0833333333333335	0	Parents	Parents	Interaction.Type_Phone	283
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Phone	316
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Phone	349
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Phone	382
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Phone	415
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Phone	448
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Phone	481
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Phone	514
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Phone	547
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Phone	580
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Phone	613
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	646
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Phone	679
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Phone	712
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Phone	745
0.5	0	CWIS	CWIS	Interaction.Type_Phone	778
0.375	0	Distance.Learning	Distance.Learning	Interaction.Type_Phone	811
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	844
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Phone	877
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Phone	910
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Phone	943
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Phone	976
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Phone	1009
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Phone	1042
3.71428571428572	0	ETLP_avg	ETLP_avg	Interaction.Type_Phone	1075
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Unknown	20
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Unknown	53
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Unknown	86
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Unknown	119
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Unknown	152
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Unknown	185
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Unknown	218
0.25	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Unknown	251
0.0833333333333335	0	Parents	Parents	Interaction.Type_Unknown	284
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Unknown	317
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Unknown	350
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Unknown	383
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Unknown	416
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Unknown	449
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Unknown	482
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Unknown	515
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Unknown	548
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Unknown	581
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Unknown	614
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	647
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Unknown	680
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Unknown	713
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Unknown	746
0.5	0	CWIS	CWIS	Interaction.Type_Unknown	779
0.375	0	Distance.Learning	Distance.Learning	Interaction.Type_Unknown	812
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	845
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Unknown	878
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Interaction.Type_Unknown	911
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Interaction.Type_Unknown	944
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Interaction.Type_Unknown	977
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Interaction.Type_Unknown	1010
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Interaction.Type_Unknown	1043
3.71428571428572	0	ETLP_avg	ETLP_avg	Interaction.Type_Unknown	1076
0.5	2.42857142857143	District.Leadership.Team.Members	District.Leadership.Team.Members	ETLP_avg	15
0.5	2.42857142857143	District.Contact.Person	District.Contact.Person	ETLP_avg	48
0.5	2.42857142857143	Building.Leadership.Team.Members	Building.Leadership.Team.Members	ETLP_avg	81
0.5	2.42857142857143	Other.District.Administrators	Other.District.Administrators	ETLP_avg	114
0.5	2.42857142857143	Other.Building.Administrators	Other.Building.Administrators	ETLP_avg	147
0.5	2.42857142857143	Building.level.Educators	Building.level.Educators	ETLP_avg	180
0.5	2.42857142857143	RPDC.Director	RPDC.Director	ETLP_avg	213
0.25	2.42857142857143	Area.Supervisor	Area.Supervisor	ETLP_avg	246
0.0833333333333335	2.42857142857143	Parents	Parents	ETLP_avg	279
0.5	2.42857142857143	Collaborative.teams	Collaborative.teams	ETLP_avg	312
0.5	2.42857142857143	Common.formative.assessment	Common.formative.assessment	ETLP_avg	345
0.5	2.42857142857143	Data.based.decision.making	Data.based.decision.making	ETLP_avg	378
0.5	2.42857142857143	Effective.teaching.learning.practices	Effective.teaching.learning.practices	ETLP_avg	411
0.5	2.42857142857143	Instructional.Leadership	Instructional.Leadership	ETLP_avg	444
0.5	2.42857142857143	School.based.implementation.coaching	School.based.implementation.coaching	ETLP_avg	477
0.25	2.42857142857143	Collective.teacher.efficacy	Collective.teacher.efficacy	ETLP_avg	510
0.5	2.42857142857143	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	ETLP_avg	543
0.5	2.42857142857143	Alignment.and.systems.planning	Alignment.and.systems.planning	ETLP_avg	576
0.5	2.42857142857143	Practice.profiles	Practice.profiles	ETLP_avg	609
0.5	2.42857142857143	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	ETLP_avg	642
0.5	2.42857142857143	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	ETLP_avg	675
0.5	2.42857142857143	DESE.virtual.learning.platform	DESE.virtual.learning.platform	ETLP_avg	708
0.5	2.42857142857143	Review.of.CFA.data	Review.of.CFA.data	ETLP_avg	741
0.5	2.42857142857143	CWIS	CWIS	ETLP_avg	774
0.375	2.42857142857143	Distance.Learning	Distance.Learning	ETLP_avg	807
0.5	2.42857142857143	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	ETLP_avg	840
0.25	2.42857142857143	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	ETLP_avg	873
31	2.42857142857143	Interaction.Type_Virtual	Interaction.Type_Virtual	ETLP_avg	906
58.5	2.42857142857143	Interaction.Type_In-person	Interaction.Type_In-person	ETLP_avg	939
3	2.42857142857143	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	ETLP_avg	972
3.5	2.42857142857143	Interaction.Type_Phone	Interaction.Type_Phone	ETLP_avg	1005
1	2.42857142857143	Interaction.Type_Unknown	Interaction.Type_Unknown	ETLP_avg	1038
3.71428571428572	2.42857142857143	ETLP_avg	ETLP_avg	ETLP_avg	1071
